PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,OpeningTags
7pC2v,rnbqk2r/ppp2ppp/4p3/2Pp4/1b1Pn3/2NQ4/PP1BPPPP/R3KBNR b KQkq - 2 6,d8h4 c3e4 d5e4 d3b5 b8c6 d2b4,1978,76,94,5174,advantage fork long opening pin,Nimzo-Indian Defense: Mikenas Attack
7vaOd,r3qb1r/pppnk2p/3p4/6BQ/4n3/2P5/PP4PP/RN3RK1 b - - 5 17,e4f6 g5f6 d7f6 f1e1 e7d8 e1e8,2233,76,93,9418,crushing fork long opening skewer,Kings Gambit Accepted: Breyer Gambit
84J6c,rn1q1r2/1bp2pkp/p3pNp1/1p1nP3/2pPN3/7Q/PP3PPP/R3KB1R b KQ - 5 15,d5f6 e5f6 d8f6 e4f6,1817,82,100,34,advantage opening short,Queens Gambit Accepted: Bogoljubow Defense
84do5,rnb3k1/pp4pp/2pq4/3p4/3P4/4PRb1/PP2B1P1/R1B2Q1K w - - 4 17,b2b3 d6h6 h1g1 h6h2,939,90,93,82,mate mateIn2 middlegame short,Semi-Slav Defense: Stonewall Defense
8A0Vz,r4r1k/ppp3pp/1bb3q1/4Qp2/1P6/P7/1BPN1PPP/R3R1K1 w - - 3 19,g2g3 f5f4 e5g7 g6g7 b2g7 h8g7,2070,75,91,533,crushing long middlegame,Scotch Game: Fraser Variation
8LHml,1r1qr1k1/p1p2p1p/2pp2p1/5b2/2P1NB2/1P4PP/P1Q2PB1/R5K1 w - - 1 17,g3g4 f5e4 g2e4 d8f6 a1d1 f6f4,1844,74,93,1683,advantage fork long middlegame,Kings Indian Defense: Pomar System
8QI7w,2kr3r/pp3ppp/2p1pn2/q7/1bR5/3B1QB1/PPP2PPP/2KR4 b - - 2 15,b4d6 c4c6 b7c6 f3c6,1668,75,76,1074,advantage middlegame queensideAttack sacrifice short,Caro-Kann Defense: Scorpion-Horus Gambit
8ZxdU,rnb1k1nr/1p3pp1/p2p4/2pPp1Bp/P3P3/5PN1/2P1NKBq/R1Q5 b kq - 3 18,h5h4 g3f1 h4h3 f1h2,1756,75,94,2185,crushing master middlegame short trappedPiece,Trompowsky Attack: Poisoned Pawn Variation
8lT6b,2rq1rk1/pp2bpp1/2n1b2p/2PpP3/3N2n1/2N3P1/PP3PBP/R1BQR1K1 b - - 2 13,e7c5 d4e6 c5f2 g1h1,1720,74,93,627,crushing opening short,Tarrasch Defense: Rubinstein System
8nsOx,r3k2r/pp3p2/3p3p/q2P4/2PpP2n/3B1P1b/PP1Q1R1P/RN4K1 b kq - 1 19,h4f3 f2f3 h8g8 f3g3 g8g3 h2g3,1393,76,93,2116,crushing hangingPiece long middlegame,Indian Defense: Medusa Gambit
8ztAL,rn2kb2/pp1b1pr1/1q4p1/3QPpN1/3P1P1P/8/PP1B4/RN2K2R w KQq - 3 17,d2c3 d7c6 d5c4 c6h1 c4c8 b6d8,1702,80,87,43,crushing long middlegame skewer,Bird Opening: Horsefly Defense
93ZfI,1q2k1nr/1rp2pb1/3p3p/1N4p1/P1Q1Ppb1/5N2/2PB2PP/1R2K2R b Kk - 3 16,g4f3 b5d6 c7d6 c4c6 e8f8 b1b7,2226,76,94,2224,advantage long middlegame sacrifice,Vienna Gambit with Max Lange Defense: Pierce Gambit
9IsX1,4rrk1/2q2pp1/p2pbnnp/1p1p4/Q7/2PPPN2/PP1BBPPP/R4RK1 w - - 0 16,a4a6 e8a8 a6b5 f8b8 b5b3 b8b3,1517,75,94,733,advantage clearance long middlegame trappedPiece,Van Geet Opening: Liebig Gambit
9OG5K,rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 5,f1d3 c5d4 f3d4 g7d4,1251,79,79,189,advantage master opening short,Modern Defense: Pterodactyl Variation
9UKJ8,r1b2rk1/pp1n1pp1/2p4p/7q/4Pb2/1P3N2/PB3PPP/1BRQ1RK1 w - - 3 19,d1d4 d7e5 d4e5 f4e5,1802,75,83,75,advantage opening short,Indian Defense: Lazard Gambit
9cv8a,1r1qr1k1/2pb1ppp/5b2/pp1n4/3n4/1P1P2P1/PBN1PPBP/R2Q1RK1 w - - 0 18,g2d5 d4e2 d1e2 e8e2,1843,76,91,1619,crushing opening short,Hungarian Opening: Reversed Norwegian Defense
9heC0,2kr3r/pp2qppp/2p2n2/4p3/3P4/3Q1BP1/PPP2P2/2KRR3 b - - 1 15,d8d4 d3d4 e5d4 e1e7,1597,75,93,846,advantage middlegame short,Queens Pawn Game: Zurich Gambit
9ke1k,r1b1k2r/pp3pp1/4pn1p/qB6/3Q4/2b2N1P/PPP2PP1/2KR3R b kq - 1 13,a5b5 d4d8,427,87,100,260,mate mateIn1 middlegame oneMove,Richter-Veresov Attack: Two Knights System
9q7Rg,r3k3/pppbqp1p/2np1nr1/8/3PP2B/2NQ3P/PPP1K1P1/4RB1R w q - 5 14,c3d5 f6d5 h4e7 d5f4 e2e3 f4d3,1922,102,76,39,advantage exposedKing fork long middlegame pin sacrifice,Vienna Gambit with Max Lange Defense: Cunningham Defense
AAfcT,1r1q1rk1/1b1n1pbp/pp4p1/3N4/3p4/1Q2PN1P/PP1B1PP1/2R2RK1 w - - 0 16,f3d4 d7c5 b3b6 d8d5,1954,75,91,1265,advantage discoveredAttack middlegame short,Grunfeld Defense: Botvinnik Variation
ABe1A,r2qkb1r/pp5p/4p1p1/2ppPbn1/Q7/2P2B2/PP3PPP/RNB2RK1 b kq - 3 13,d8d7 a4d7 e8d7 c1g5,1052,92,89,23,advantage middlegame short,Caro-Kann Defense: Advance
ACCVV,r1b1k2r/ppQ1ppbp/2nn2p1/7q/3P4/5NP1/PP2PPBP/RNB2RK1 w kq - 1 10,c1f4 d6b5 c7c6 b7c6,1719,76,92,762,crushing opening short trappedPiece,Neo-Grunfeld Defense: Other variations
AK4sj,r4r1k/pp2Np1p/1q2b1p1/8/4B2Q/6P1/PP2Pb1P/R4K1R b - - 1 17,f2c5 h4f6,1777,75,96,3740,mate mateIn1 middlegame oneMove,Tarrasch Defense: Dubov Tarrasch
AMwJn,r1b2k1r/1p1p1Nbp/p1pP2pq/2P1R3/1P2P1n1/P1N5/4BP1P/R2QK3 b Q - 0 19,f8f7 e2c4 f7f8 d1f3,2585,115,90,231,crushing middlegame short,Modern Defense: Neo-Modern Defense
AUK1G,rn2k2r/pp2nppp/2q5/8/2p5/P1P2P2/1BP1QPBP/3RK2R b Kkq - 3 14,e8g8 e2e7 f8e8 d1d8,1257,75,95,20068,advantage hangingPiece middlegame pin short,Philidor Defense: Paulsen Attack
AWO0z,rnb1qrk1/pppp2bp/4p3/6Bp/7N/2NB4/PPP1QPP1/2KR4 b - - 1 12,b8c6 e2e4 f8f5 h4f5,1862,74,94,8956,advantage master middlegame short,Van Geet Opening: Kluever Gambit
AY8In,r1bqr1k1/ppp2pb1/5n2/3Np1B1/2PnP3/3P4/PP2B1PP/R2Q1RK1 b - - 2 14,d4e2 d1e2 f6d5 g5d8 d5f4 f1f4,1721,74,84,570,crushing long middlegame,English Opening: Kings English
AlSzN,r2q1rk1/ppp2ppp/2nbp3/3n2B1/3P2b1/2PB1N2/PP1N2PP/R3QRK1 b - - 4 11,d6e7 d3h7 g8h7 e1h4,2546,83,91,1491,advantage attraction kingsideAttack opening sacrifice short,Nimzowitsch Defense: Hornung Gambit
AlZCM,r1bq1rk1/pp1nbppp/2pp1n2/4p3/2B1P3/3P1N1P/PPPN1PP1/R1BQR1K1 b - - 3 8,f8e8 c4f7 g8f7 f3g5 f7g8 g5e6 d8a5 d2c4 a5e1 d1e1,2122,86,81,39,attraction crushing opening sacrifice veryLong,Bishops Opening: Kitchener Folly
ArvPj,rn2kb1r/pb1p1ppp/1ppP1q2/4n3/4N3/5N2/PP2BPPP/R1BQK2R b KQkq - 1 12,e5f3 e2f3 f6e5 e1g1,1266,85,88,1894,castling crushing defensiveMove opening short,Ruy Lopez: Rotary-Albany Gambit
AtOZO,r2qkb1r/2pp1ppp/p3Pnn1/6B1/B7/2N5/PPP1QP1P/2KR4 b kq - 0 13,f7e6 e2e6 f8e7 g5f6 g6f8 a4d7 d8d7 e6e4 d7e6 e4a8,2795,83,75,84,crushing middlegame pin veryLong,Polish Defense: Spassky Gambit Accepted
Au3ij,N6r/pp3kp1/7p/2b2b2/3Nq3/P3n1B1/1P3KPP/R1Q2B1R w - - 0 18,c1c5 e3g4 f2g1 e4e3 g3f2 e3f2,1434,75,88,1293,long mate mateIn3 middlegame,Bird Opening: Lasker Gambit
B1XvQ,4r1k1/p3rppp/1nQp2q1/2pP4/4N3/4R3/PP3PPP/R4K2 b - - 13 19,e7e4 c6e8 e4e8 e3e8,1279,78,75,562,backRankMate mate mateIn2 middlegame short xRayAttack,Blumenfeld Countergambit: Dus-Khotimirsky Variation
B8W8j,rnb2k1r/ppQp1ppp/8/8/8/2NP1qP1/PPPK4/R1B5 b - - 0 15,b8a6 c7d8,1330,76,91,967,mate mateIn1 middlegame oneMove,Vienna Game: Hamppe-Meitner Variation
BGurR,rnbqk2r/ppp1pp1p/3p2p1/8/2PbPBn1/5N2/PPQ1B1PP/RN3K1R b kq - 3 9,g4e3 f4e3 d4e3 c2c3 e8g8 c3e3,1685,75,88,769,advantage fork long opening,Queens Pawn Mengarini Attack: Other variations
BLBrl,2kr3r/pp2bB1p/2pp2np/q7/4PP2/2N5/PPP2P1P/R2QK1R1 b Q - 0 14,g6f4 d1g4 c8b8 g4f4,1174,74,96,5579,advantage fork middlegame short,Philidor Defense: Hanham
BiJFG,r1bq1rk1/pp3pb1/4p1pp/8/3N1n2/2P2QP1/PP3PBP/R4RK1 w - - 0 15,f3f4 e6e5 f4e3 e5d4,1226,119,76,11,crushing fork master middlegame short,Queens Pawn Game: Chandler Gambit
BkV3L,r4rk1/1pp2ppp/p2p1q2/4n3/P2nP1B1/B7/2P2PPP/R2QR1K1 w - - 2 19,d1d4 e5f3 g4f3 f6d4,1278,76,93,5721,advantage discoveredAttack middlegame short,Four Knights Game: Symmetrical
BpEKH,rn2k1nr/ppp1p3/2q4b/3pPQB1/3P2p1/8/PPP3PP/RN3RK1 b kq - 6 14,h6g5 f5c8,1571,91,75,255,mate mateIn1 middlegame oneMove,Bird Opening: Hobbs-Zilbermints Gambit
BqnDi,rn2k2r/3pppbp/bq4p1/1NpP4/P3P3/5N2/1P1Q1PPP/R3KB1R w KQkq - 1 13,f1c4 a6b5 c4b5 b6b5 a4b5 a8a1 e1e2 a1h1,1503,77,81,174,advantage middlegame skewer veryLong,Benko Gambit Accepted: Other variations
BzBoC,r3r3/pp1k2p1/2p2b1p/3p1b2/5B2/1BP4P/PP3PP1/3RR1K1 b - - 1 19,a7a5 d1d5 c6d5 b3a4,2314,82,85,246,advantage master middlegame sacrifice short,Latvian Gambit Accepted: Nimzowitsch Attack
CIacf,r1bqr1k1/ppp2p1p/2n3pQ/3p2P1/7P/2PBB3/P1P2P2/R3K2R b KQ - 1 16,c6e7 e1c1 e7f5 d3f5 c8f5 e3d4,2676,107,84,309,advantage castling long middlegame,Grob Opening: Zilbermints Gambit
CLIB9,rnb1kbn1/ppp2pp1/8/3P4/3Np3/8/PP1PPPqr/RNBQ1KR1 w q - 0 10,g1g2 h2h1 g2g1 c8h3 f1e1 h1g1,1528,88,84,838,backRankMate deflection long mate mateIn3 opening,English Opening: Drill Variation
CMld1,1nb1kbnr/2p1pppp/8/qN6/1p1P4/4P3/1P1B1PPP/3QKBNR b Kk - 3 10,c8a6 b5c7 a5c7 f1a6 b8a6 d1a4 c7d7 a4a6,2183,76,86,208,advantage deflection discoveredAttack fork opening sacrifice veryLong,Queens Gambit Declined: Zilbermints Gambit
CUPc6,r4rk1/pppq1pp1/3p1n1p/2b5/2B1P3/2N3QP/PP2bPP1/R1B2RK1 w - - 1 14,c1h6 f6h5 g3h4 e2c4,2181,86,85,33,crushing middlegame short,Kings Pawn Opening: Van Hooydoon Gambit
CYrXv,r2q1rk1/ppp2ppp/2n1b3/1B1n4/1b1P4/1QN5/PP2NPPP/R1B2RK1 w - - 10 11,b5c6 d5c3 b3e6 f7e6,1855,75,91,1280,crushing opening short,Danish Gambit Accepted: Svenonius Defense
CcEew,rn2k2r/pp1qnpbp/3p2p1/2pP4/2B1P1b1/2N1BN2/PP3PPP/R2QK2R w KQkq - 7 10,c4b5 g7c3 b2c3 d7b5,1661,74,94,771,advantage middlegame short,Benoni Defense: Franco-Sicilian Hybrid
CnDKp,3r1rk1/p3b1pp/1p2p3/5p2/4n3/1P1nPNP1/PB3PBP/2RR2K1 w - - 3 18,c1c7 d3b2 d1d8 e7d8,1793,75,85,146,advantage hangingPiece middlegame short,Queens Indian Defense: Euwe Variation
Cw5hA,1nb2br1/3kr1p1/p1pN1n1p/qp4B1/3P4/1BP5/PP2QPPP/RN2K2R w KQ - 5 18,b3e6 e7e6 e2e6 d7e6,1535,269,78,8,crushing fork opening pin short,Ruy Lopez: Retreat Variation
DBLya,rnbq2k1/1p2b1pQ/2ppp2p/8/3PBr2/Bp4P1/P1P2P1P/R4RK1 b - - 1 15,g8f8 e4g6 e7f6 a3d6 d8d6 h7h8 f8e7 h8e8,2265,81,88,80,mate mateIn4 middlegame quietMove sacrifice veryLong,Dutch Defense: Blackburne Variation
DJYar,2kr1bn1/pp1n2p1/2p2p2/4pP2/4P2q/1N1P4/PPP4Q/R1B2B1K b - - 4 19,h4e1 c1d2 e1a1 b3a1,1193,75,92,2494,crushing middlegame short trappedPiece,Van Geet Opening: Caro-Kann Variation
DMTDy,r2qk2r/ppp3pp/2n1p3/3pPnN1/3P2Q1/2N4P/PPP5/2KR3R b kq - 0 14,d8e7 c3d5 e6d5 g4f5,1861,74,90,1147,advantage deflection middlegame short,Dutch Defense: Spielmann Gambit
DPCKB,rn1k1b1r/pp2p1p1/2p3B1/8/3Q3P/2B5/PPP1KP2/q7 b - - 1 17,d8c7 d4f4 c7d7 f4d2 d7c8 g6f5 e7e6 f5e6 c8c7 c3e5 c7b6 d2d8,2766,102,95,377,crushing middlegame veryLong,Scandinavian Defense: Grunfeld Variation
DmiJH,r2q1rk1/ppp2p2/2npbn2/2b1p1B1/4P3/1B4N1/PPP2PPP/R2Q1RK1 b - - 0 13,g8g7 g3h5 g7g6 g5f6 d8f6 h5f6,1784,75,92,4758,advantage long master middlegame,Vienna Game: Fyfe Gambit
Ds6Kq,r2q1rk1/pbp1bp1p/2pp2p1/7n/4P1Q1/3B4/PPPN1PPP/R1B2RK1 w - - 0 12,d2f3 b7c8 g4h5 g6h5,1584,74,86,287,crushing opening short trappedPiece,Scotch Game: Tartakower Variation
E6J7l,rn2k2r/p2p1ppp/1p2pq2/8/Q1PpB3/4PP2/P2B1P1P/R6K w kq - 2 16,e4a8 d4e3 a1d1 e3d2,1858,75,90,1486,advancedPawn advantage middlegame short,Indian Defense: Dory Indian
EHouc,r4rk1/1bp2pbp/ppn1pnpB/8/3q2N1/2NB3P/PPPQ2P1/2K1R2R b - - 3 14,a8d8 h6g7 g8g7 c3e2,2772,113,90,217,advantage middlegame short,Blackmar-Diemer Gambit Accepted: Bogoljubow Defense
EJaWB,r1N2rk1/ppq2pbp/2n1p1p1/4n1B1/3p4/3B1N2/PP3PPP/2RQR1K1 b - - 0 15,e5d3 c8e7 c7e7 g5e7,1842,77,93,7743,advantage kingsideAttack master middlegame short,Queens Gambit Declined: Spielmann Variation
EOZRK,1k1rr3/1ppb1ppp/p1pb2n1/8/4P3/2N1BP2/PPPRN1PP/2KR4 b - - 6 14,d6e7 d2d7 d8d7 d1d7,1012,74,96,571,crushing middlegame short,Ruy Lopez: Exchange
EU0wK,r3r2k/1bp3pp/1pn2p2/p1bqp3/P6N/1PPP4/2Q1BPPP/R1BR2K1 b - - 1 16,c6d4 c3d4 d5d4 e2f3 b7f3 h4f3 d4a1 c1b2 a1a2 d1a1 a2a1 b2a1,2643,119,84,45,clearance crushing middlegame sacrifice trappedPiece veryLong,French Defense: Reversed Philidor Formation
En1jV,r1b1k2r/pp2qp1p/1n4p1/4n3/Pbp1Q3/2P5/BP2NPPP/RNB1K2R w KQkq - 3 15,c3b4 e5d3 e4d3 c4d3,1502,76,95,25609,crushing opening short,Alekhine Defense: Kmoch Variation
Eq1Dg,1rbk3r/pp2ppb1/q2p4/3N1n1p/1BPP2p1/1P4P1/P2Q1PBP/R3K2R w KQ - 6 19,d2g5 g7h6 g5h5 h6d2 b4d2 h8h5,1743,75,96,4285,crushing discoveredAttack long middlegame,Hungarian Opening: Myers Defense
Er7fj,1k3r1r/ppp4p/3bBn1q/4n1p1/3PP3/2N5/PPP1QB1p/R4R1K b - - 0 17,f6g4 e6g4 e5g4 e2g4,2093,81,84,211,advantage middlegame short,Amar Gambit: Other variations
EuURq,r1b1kb1r/pppp1pp1/4n2p/4p2n/4B3/1P1PPN1q/P1PN1P2/R1BQK1R1 b Qkq - 0 11,e6g5 f3g5 h6g5 g1h1 h3e6 h1h5 h8h5 d1h5,1558,74,93,2472,advantage opening veryLong,Grob Opening: London Defense
Eyzom,r3kb1r/ppp2pp1/2n1bq1p/1B2p3/5n2/2P2NQ1/PP1P1PPP/RNB2RK1 w kq - 0 12,d2d3 f4e2 g1h1 e2g3,838,105,87,823,crushing fork middlegame short,Kings Pawn Opening: Speers
FC08H,rnbqr1k1/pp4bp/5pp1/2p5/2N2P2/N2PBQP1/PP4BP/n4RK1 b - - 1 14,d8d3 f1d1 d3d8 d1d8,1716,76,93,5375,crushing fork master middlegame short,Kings Indian Attack: Pachman System
FXlpz,3r1rk1/pp2pp1p/2np4/2q2p2/2P1B3/4P3/PB3PPP/R2Q1RK1 b - - 0 16,f5e4 d1g4 c5g5 g4g5,884,96,95,169,kingsideAttack mate mateIn2 middlegame short,Colle System: Rhamphorhynchus Variation
FqO8C,r1bqk2r/ppp3pp/2n2n2/2bp1PB1/2P1p3/3P1N2/PP1N1PPP/R2QKB1R w KQkq - 0 8,c4d5 e4f3 d5c6 d8e7,2378,79,88,713,advantage opening short,Latvian Gambit: Clam Gambit
Ft3uE,r3kb1r/ppp1p1pp/2n5/2nB4/8/4P3/PP3PqP/RNBQKR2 b Qkq - 0 12,e8c8 d5g2 d8d1 e1d1,1329,79,83,182,crushing opening short,Queens Gambit Accepted: Winawer Defense
G4Pgi,r3k2r/p2p1pp1/7p/3P4/1n2P3/1Nb2NP1/Pqp2PKP/R1Q4R b kq - 2 17,b4a2 c1b2 c3b2 a1a2,1026,81,93,1971,capturingDefender crushing intermezzo master masterVsMaster middlegame short,Blumenfeld Countergambit: Spielmann Variation
GVWW2,r1bqk2r/ppp1bppp/2n2n2/1N4N1/3p4/3B4/PPPB2PP/R3QRK1 b kq - 7 10,e8g8 f1f6 e7f6 d3h7 g8h8 e1h4 f6g5 d2g5 d8g5 h4g5,2151,77,89,2273,advantage kingsideAttack opening veryLong,Vant Kruijs Opening: Keoni-Hiva Gambit
GwxYx,r1bqkbnr/5ppp/1pn5/8/N2p4/5N2/PP2PPPP/R1BQKB1R w KQkq - 0 9,c1g5 d8g5 f3g5 f8b4,2344,82,84,173,crushing opening sacrifice short,Tarrasch Defense: Grunfeld Gambit
H4wkj,rr4k1/4pp1p/n2p2p1/q1pPP3/2P1nPP1/5N1P/PB2QK2/R4R2 w - - 1 19,f2g1 e4g3 e2f2 g3f1,1072,81,93,796,advantage fork master middlegame short,Benko Gambit Accepted: Central Storming Variation
HE4ob,5rk1/ppN2ppp/4b3/2p3q1/8/3Qn3/PPP3PP/R4RK1 w - - 4 18,c7e6 g5g2,608,84,83,218,kingsideAttack mate mateIn1 middlegame oneMove,Blackmar-Diemer Gambit Accepted: Other variations
HNonZ,rnb1kb1r/pp3pp1/4pn2/2P4q/8/2N1BNPp/PP2PP1P/R2QKB1R b KQkq - 0 10,f8c5 g3g4 f6g4 e3c5 h5c5 d1a4 c8d7 a4g4,2390,74,90,1262,advantage fork intermezzo master middlegame veryLong,Hungarian Opening: Van Kuijk Gambit
Hgcka,r2q2nr/ppp3pp/2n3k1/4pb2/2Q1p3/2N5/PPPP1PPP/R1B1K1NR w KQ - 4 9,c3e4 d8d4 c4d4 c6d4,2203,78,85,450,advantage opening short,Bishops Opening: Lopez Variation
ILZIS,2kr3r/p2qp2p/1p1pNnp1/2pP4/2b5/2P4Q/P2B1PPP/R3R1K1 w - - 2 19,e6d8 d7h3 g2h3 c8d8,1653,75,88,765,advantage intermezzo middlegame short,Pterodactyl Defense: Fianchetto
IYhuR,r6r/ppp4p/2nb4/4ppNk/8/3PB2P/PP3PP1/R4RK1 w - - 0 17,f2f4 e5f4 g5e6 f4e3 f1f5 h5g6 a1f1 d6e7,2370,75,95,535,crushing defensiveMove middlegame veryLong,Kings Pawn Game: Bavarian Gambit
Ie2kZ,r3kb1r/pp2qppp/5n2/2ppn3/8/1B1P4/PPP1NK1P/RNBQ3R w kq - 2 13,c1g5 f6g4 f2g2 e7g5,1460,74,93,1650,crushing discoveredAttack opening short,Sicilian Defense: Amazon Attack
JCAKv,rn3rk1/2q1bppp/p3pn2/2p1N3/NpP5/1P1P2P1/P4PKP/R1BQ1R2 w - - 1 14,c1f4 g7g5 f4g5 c7e5,2458,77,92,3338,advantage deflection master middlegame short,English Opening: Romanishin Gambit
JGgXa,1r2k2r/pP1nnpqp/4p3/3p4/Q3P3/8/3N1PPP/1R2K1NR w Kk - 3 15,a4a7 g7g2 g1f3 g2h1 e1e2 h1g2 b1g1 g2h3,2066,80,82,63,crushing middlegame trappedPiece veryLong,Polish Opening: Myers Variation
JLVHT,r6k/pppb1Bbp/1n4p1/8/4P3/1QN2P2/PP3qPP/R1B4K w - - 0 19,c1f4 d7h3 a1g1 h3g2 g1g2 f2f1 g2g1 f1f3,2337,81,84,151,advantage kingsideAttack middlegame sacrifice veryLong,Grunfeld Defense: Pachman Variation
JOPiS,1nbq1rk1/1p2bppp/2p1pn2/1P1p4/8/4PN2/2PPBPPP/BN1Q1RK1 b - - 1 10,d8d6 a1e5 d6c5 e5b8,1596,74,94,1109,crushing opening short skewer,Polish Opening: Rooks Swap Line
JcduC,r1b2rk1/1ppp1ppp/8/p3P3/1bQn3q/P1NB4/1P3PPP/R1B2RK1 b - - 1 13,d4f3 g2f3 h4c4 d3c4 b4c3 b2c3,896,77,84,234,crushing hangingPiece long opening,Ponziani Opening: Reti Variation
JhxuH,rn1qkb1r/pp2pp1p/2p3p1/3n2P1/2PPN3/8/PP2QP1P/R1B1K1NR b KQkq - 0 9,d5c7 e4f6,1000,79,94,698,mate mateIn1 oneMove opening pin,Caro-Kann Defense: Spike Variation
KXuDn,r1bqkb1r/ppp2ppp/2n2n2/3p2B1/3P2P1/5P2/PP2P2P/RN1QKBNR b KQkq - 0 6,f6e4 g5d8 f8b4 b1c3,1386,75,97,2155,crushing master opening short,Indian Defense: Gedult Attack
KfPz4,1rb2br1/ppk2Npp/5n2/3p1P2/8/1P1PP3/PB4PP/R4RK1 b - - 1 17,f8e7 b2e5 c7b6 e5b8,1323,75,81,722,advantage middlegame short skewer,Center Game: lHermet Variation
KhimG,r1b1r2k/pppp2pp/2nq4/3N4/2Q1Nn2/2PB1P2/PP4PP/R3K2R w KQ - 1 16,e1g1 d6d5 c4d5 f4d5,2385,82,88,364,crushing middlegame short,Scotch Game: Meitner Variation
Kvlyb,rn3r2/p3pBkp/4Q1p1/4N2q/8/4P3/P4PbP/2R1K2R b K - 2 19,h5f5 e6f5 g6f5 h1g1,1581,92,75,34,crushing middlegame pin short,Grunfeld Defense: Makogonov Variation
LHX55,r1b3k1/pp1n1pbp/3Q2p1/2p5/4rP2/qRN1B1PP/P1P1N3/5RK1 b - - 1 17,e4e6 d6e6 f7e6 b3a3,1409,140,87,8,crushing middlegame short,Pirc Defense: Sveshnikov System
LRCch,r1bqk2r/pppnbpp1/3p1n1p/P7/2B1P2B/2N2N2/1P3PPP/R2QK2R b KQkq - 1 11,f6e4 d1d5 e8g8 d5e4 e7h4 e4h4,2352,79,90,494,advantage long opening,Mikenas Defense: Pozarek Gambit
Lj9Gx,r1bR1k1r/p3bPpp/2n2n2/2p3q1/2N5/1P6/PBP1Q1PP/1K2R3 b - - 1 17,e7d8 e2e8 f6e8 f7e8q,2008,79,80,242,advancedPawn mate mateIn2 middlegame promotion short,Bird Opening: Thomas Gambit
Lzqj8,2kr3r/ppp2ppp/8/5b2/2Bqpn2/bPN2QP1/P1PP1P1P/1K1R2NR w - - 0 14,f3f4 d4c3 f4f5 c8b8,1503,74,89,801,crushing middlegame short,Alekhine Defense: Welling Variation
M2Lfi,r3k2r/pB3ppp/8/3bP3/8/2np2P1/P4P1P/R1B2RK1 w kq - 1 17,b7a8 c3e2,758,90,94,578,master mate mateIn1 middlegame oneMove,Tarrasch Defense: Swedish Variation
MRgVD,2k4r/p1p1qp1p/2p1b3/4P3/1n4r1/N3Q3/PP3PPP/R1B2RK1 w - - 2 18,e3a7 g4g2 g1g2 e7h4 f2f3 h4h3 g2f2 h3h2,2735,109,85,743,crushing deflection kingsideAttack middlegame sacrifice veryLong,Ruy Lopez: Brentano Gambit
MUAKI,5rk1/2q1ppbp/3p2p1/1BB5/8/2P2b1P/1P2QPP1/R5K1 w - - 0 19,c5d6 f3e2 d6c7 e2b5,1582,75,97,16169,advantage master middlegame short,St George Defense: San Jorge Variation
NQFOS,rnb2r1k/pp2q1bp/6p1/2pB4/6P1/3PB2P/PPP1QP2/R3K2R b KQ - 0 16,g7b2 e3d4 e7f6 d4f6,1013,76,85,66,advantage kingsideAttack middlegame short,Mieses Opening: Myers Spike Attack
NSHuE,r1bq1rk1/ppp3pp/5n2/3p4/1nPP4/1P3Np1/P2Q1PBP/RN2R1K1 w - - 0 15,d2b4 g3f2 g1f2 f6e4,2091,75,84,211,advancedPawn advantage attraction kingsideAttack opening short,Nimzo-Larsen Attack: Ringelbach Gambit
NXJjB,r3kb1r/pp4pp/2pq1n2/3Np3/Q1B1P3/2P2P1b/PP5P/R1BR2K1 b kq - 1 14,d6c5 c1e3 f6d5 e3c5 f8c5 g1h1,1178,75,88,228,advantage defensiveMove long middlegame pin,Nimzowitsch Defense: Neo-Mongoloid Defense
NXjcG,2kr4/1ppr2pp/p1pb4/8/6Q1/4B1P1/PqP1RP1P/4R1K1 b - - 3 19,b2f6 e3g5 f6g6 e2e6,1910,76,90,1277,clearance crushing middlegame short,Four Knights Game: Spielmann Variation
NlzTB,r2q1r2/p1p2nkp/5pn1/1p1P2pQ/3P4/2N5/PPPB3P/R4R1K w - - 0 19,c3b5 d8d5 h5f3 d5b5 f3f6 g7g8,1459,74,92,1262,crushing fork long middlegame,Kings Gambit Accepted: Paris Gambit
OUqnk,r1bqk2r/pp2npb1/2p4p/6p1/3Np3/4Q1B1/PPP2PPP/2KR1B1R b kq - 1 13,d8d5 d4b5 g7b2 c1b2,2121,78,91,2824,advantage master opening short,Three Knights Opening: Steinitz-Rosenthal Variation
OfOOq,2kr1b1r/Qbpp1ppp/1p6/4qn2/1NP5/4P3/PP3PPP/R1B1KB1R w KQ - 3 12,b4a6 e5a5 c1d2 a5a6 a7a6 b7a6,1382,77,80,92,crushing long opening,English Defense: Eastbourne Gambit
P2RiS,5r1k/p2nbppp/8/2p1p3/2PpB3/3PP3/Pq1B1P1P/3Q2RK b - - 0 19,b2b6 d1g4 g7g6 g4d7,2109,90,85,40,crushing master middlegame short,Grob Opening: Romford Countergambit
P5e6m,r1b2rk1/1ppp1pp1/p6p/8/8/1Q1B1P2/PPP2q1P/2KR3R b - - 0 15,f2f3 d3h7 g8h7 b3f3,983,81,90,560,crushing discoveredAttack middlegame short,Carr Defense: Zilbermints Gambit
